Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
1197,96095,16.03.2010 14:29,Municipiul Piatra Neamt,2612790,Neamt,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"12,682,050.00",RON,Offline,NU,DA,45233120-6,Lucrari de constructii de drumuri (Rev.2)
1198,96167,16.03.2010 14:37,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"35,000.00",RON,Offline,NU,NU,39717200-3,Aparate de aer conditionat (Rev.2)
1199,96168,16.03.2010 14:39,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"126,720.00",RON,Offline,NU,NU,22800000-8,"Registre, registre contabile, clasoare, formulare si alte articole imprimate de papetarie din hartie sau din carton (Rev.2)"
1200,95968,16.03.2010 14:50,MUNICIPIUL CONSTANTA,4785631,Constanta,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"4,737,111.73",RON,Offline,NU,NU,45331100-7,Lucrari de instalare de echipamente de incalzire centrala (Rev.2)
1201,96176,16.03.2010 15:12,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"67,834.00",RON,Offline,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
1202,96181,16.03.2010 15:32,SERVICIUL DE INFORMATII EXTERNE,10668016,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"201,500.00",RON,Offline,NU,NU,50800000-3,Diverse servicii de intretinere si de reparare (Rev.2)
1203,96188,16.03.2010 16:03,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"10,000.00",RON,Offline,NU,NU,42675000-8,Piese si accesorii de masini-unelte pentru prelucrarea materialelor dure (Rev.2)
1204,96011,16.03.2010 16:07,COMUNA CICANESTI (PRIMARIA CICANESTI),4121960,Arges,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"8,188,517.00",RON,Offline,NU,DA,45233140-2,Lucrari de drumuri (Rev.2)
1205,96058,16.03.2010 17:19,ORASUL PETRILA,4375097,Hunedoara,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"5,535,827.00",RON,Offline,NU,NU,45453000-7,Lucrari de reparatii generale si de renovare (Rev.2)
1206,96114,17.03.2010 01:30,ADMINISTRATIA BAZINALA DE APA PRUT BARLAD,23780878,Iasi,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"8,460,000.00",EUR,Offline,DA,DA,45246000-3,Lucrari de regularizare a cursurilor de apa si a viiturilor (Rev.2)
1207,96115,17.03.2010 01:30,Jandarmeria Romana - U.M. 0260 Bucuresti,4192774,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,498,102.00",RON,Online,DA,NU,09310000-5,Electricitate (Rev.2)
1208,95948,17.03.2010 01:30,Directia Generala de Asistenta Sociala si Protectia Copilului Constanta,16762887,Constanta,Furnizare,NU,Licitatie restransa accelerata,Pretul cel mai scazut,"1,803,350.99",RON,Offline,DA,NU,33660000-4,Medicamente pentru sistemul nervos si organele senzoriale (Rev.2)
1209,96105,17.03.2010 01:30,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"14,923,006.48",RON,Offline,DA,NU,50531000-6,Servicii de reparare si de intretinere a masinilor neelectrice (Rev.2)
1210,95976,17.03.2010 01:30,ADMINISTRATIA PIETELOR SECTOR 2,RO 4266235,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"641,400.00",RON,Offline,DA,NU,90511000-2,Servicii de colectare a deseurilor menajere (Rev.2)
1211,96122,17.03.2010 01:30,CONSILIUL JUDETEAN OLT,4394706,Olt,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"53,600,000.00",RON,Offline,DA,NU,45233141-9,Lucrari de intretinere a drumurilor (Rev.2)
1212,95963,17.03.2010 01:30,SC APA SERV SA,RO22224874,Teleorman,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"38,320,438.00",RON,Offline,DA,DA,45262220-9,Forare de puturi de apa (Rev.2)
1213,95903,17.03.2010 01:30,Spitalul General C.F. nr. 2 Bucuresti,4505316,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,310,360.84",RON,Offline,DA,NU,33600000-6,Produse farmaceutice (Rev.2)
1214,95913,17.03.2010 01:30,"Institutul de Boli Cardiovasculare ""Prof.Dr.C.C. Iliescu""",4203628,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"8,140,981.26",RON,Online,DA,NU,33696300-8,Reactivi chimici (Rev.2)
1215,96042,17.03.2010 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"8,597,855.91",RON,Offline,DA,NU,42124340-9,Piese pentru compresoare de gaz (Rev.2)
1216,96109,17.03.2010 01:30,"Institutul de Boli Cardiovasculare ""Prof.Dr.C.C. Iliescu""",4203628,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"818,089.92",RON,Online,DA,NU,33651200-0,Antimicotice pentru uz sistemic (Rev.2)
1217,96026,17.03.2010 01:30,SC ECO POWER WIND SRL,RO22315042,Constanta,Furnizare,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"51,475,000.00",RON,Offline,DA,NU,31121320-9,Turbine eoliene (Rev.2)
1218,96000,17.03.2010 01:30,OFICIUL NATIONAL AL REGISTRULUI COMERTULUI,14942091,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"120,636.00",EUR,Offline,DA,NU,64212000-5,Servicii de telefonie mobila (Rev.2)
1219,95942,17.03.2010 01:30,"UNIVERSITATEA ""BABES-BOLYAI""",4305849,Cluj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"225,437.30",EUR,Offline,DA,DA,60420000-8,Servicii de transport aerian ocazional (Rev.2)
1220,96120,17.03.2010 01:30,Municipiul Iasi,4541580,Iasi,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,751,979.00",RON,Offline,DA,DA,79411000-8,Servicii generale de consultanta in management (Rev.2)
1221,96045,17.03.2010 01:30,INSPECTORATUL DE STAT IN CONSTRUCTII,14234699,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"900,000.00",RON,Online,DA,NU,09100000-0,Combustibili (Rev.2)
1222,96207,17.03.2010 09:47,Institutul National de Cercetare-Dezvoltare pentru Inginerie Electrica ICPE-CA Bucuresti,RO13827850,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"490,896.00",RON,Offline,NU,DA,38540000-2,Masini si aparate de testare si masurare (Rev.2)
1223,96165,17.03.2010 10:18,COMUNA OBOGA,4491253,Olt,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"8,400,431.00",RON,Offline,NU,DA,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
1224,96216,17.03.2010 10:27,"Spitalul Clinic de Urgenta pentru Copii ""Sf.Maria"" Iasi",4701339,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,905.25",RON,Online,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
1225,96204,17.03.2010 11:51,UNITATEA MILITARA 0521 BUCURESTI,8372077,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"425,842.00",RON,Offline,NU,NU,39518200-8,Cearsafuri pentru sali de operatie (Rev.2)
1226,96226,17.03.2010 12:07,"Spitalul Clinic de Urgenta pentru Copii ""Sf.Maria"" Iasi",4701339,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,760.00,RON,Online,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
1227,96229,17.03.2010 12:16,Judetul Bistrita-Nasaud,4347550,Bistrita-Nasaud,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"128,129.00",RON,Offline,NU,DA,79212100-4,Servicii de auditare financiara (Rev.2)
1228,96053,17.03.2010 12:35,Regia Publica Locala a Padurilor Sacele RA.,RO 18856511,Brasov,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"510,381.00",RON,Offline,NU,NU,77200000-2,Servicii pentru silvicultura (Rev.2)
1229,96233,17.03.2010 12:54,Academia de Politie Alexandru Ioan Cuza Bucuresti,4266472,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"174,000.00",RON,Online,NU,NU,15811000-6,Produse de panificatie (Rev.2)
1230,96236,17.03.2010 13:15,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"37,800.00",RON,Offline,NU,NU,34630000-2,Piese pentru locomotive sau material rulant feroviar sau de tramvai; echipament pentru controlul traficului feroviar (Rev.2)
1231,96238,17.03.2010 13:21,Comuna Ponoarele Jud Mehedinti,6098316,Mehedinti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"388,764.00",RON,Offline,NU,DA,34114400-3,Microbuze (Rev.2)
1232,96241,17.03.2010 13:26,Comuna Ponoarele Jud Mehedinti,6098316,Mehedinti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"60,200.00",RON,Offline,NU,DA,45215500-2,Toalete publice (Rev.2)
1233,96247,17.03.2010 13:48,DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR BIHOR,4348769,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"123,726.00",RON,Offline,NU,DA,33696500-0,Reactivi de laborator (Rev.2)
1234,96230,17.03.2010 14:23,Compania APA Brasov,R1096128,Brasov,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"827,140.00",RON,Offline,NU,NU,24958200-6,Agenti de floculare (Rev.2)
1235,96260,17.03.2010 14:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"26,714.00",RON,Offline,NU,NU,22458000-5,Imprimate la comanda (Rev.2)
1236,96272,17.03.2010 15:26,COMUNA SENDRICENI (PRIMARIA COMUNEI SENDRICENI),3571575,Botosani,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"15,000.00",RON,Offline,NU,NU,90511000-2,Servicii de colectare a deseurilor menajere (Rev.2)
1237,96307,18.03.2010 08:46,COMPLEXUL ENERGETIC ROVINARI SA,RO16302439,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"167,432.00",RON,Offline,NU,NU,44330000-2,"Bare, tije, sarma si profile utilizate in constructii (Rev.2)"
1238,96309,18.03.2010 08:53,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"400,000.00",RON,Offline,NU,NU,50532400-7,Servicii de reparare si de intretinere a echipamentului de distributie electrica (Rev.2)
1239,96153,18.03.2010 09:04,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Satu Mare,4481136,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"491,360.00",RON,Online,NU,DA,33141625-7,Truse de diagnosticare (Rev.2)
1240,96313,18.03.2010 09:10,"Spitalul Clinic de Urgenta pentru Copii ""Sf.Maria"" Iasi",4701339,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"7,870.77",RON,Online,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
1241,96315,18.03.2010 09:39,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"38,000.00",RON,Offline,NU,NU,50110000-9,Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)
1242,96225,18.03.2010 09:54,Agentia Nationala pentru Locuinte,11795581,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"10,541,041.00",RON,Offline,NU,NU,45211000-9,Lucrari de constructii de imobile colective si de case individuale (Rev.2)
1243,96324,18.03.2010 10:53,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"250,000.00",RON,Offline,NU,NU,50343000-1,Servicii de reparare si de intretinere a echipamentului video (Rev.2)
1244,96256,18.03.2010 10:59,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"619,140.00",RON,Offline,NU,NU,50532400-7,Servicii de reparare si de intretinere a echipamentului de distributie electrica (Rev.2)
1245,96333,18.03.2010 11:39,"UNIVERSITATEA ""BABES-BOLYAI""",4305849,Cluj,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"271,900.00",RON,Offline,NU,NU,15321000-4,Sucuri de fructe (Rev.2)
1246,96335,18.03.2010 12:02,Municipiul Bistrita,4347569,Bistrita-Nasaud,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"44,310.00",RON,Offline,NU,DA,72224000-1,Servicii de consultanta privind gestionarea proiectelor (Rev.2)
1247,96337,18.03.2010 12:08,Municipiul Cluj-Napoca,4305857,Cluj,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"2,730,326.00",RON,Offline,NU,NU,45453000-7,Lucrari de reparatii generale si de renovare (Rev.2)
1248,96132,18.03.2010 12:35,MUNICIPIUL BRASOV,4384206,Brasov,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"504,201.68",RON,Offline,NU,NU,77313000-7,Servicii de intretinere a parcurilor (Rev.2)
1249,96279,18.03.2010 13:15,INSTITUTUL DE BIOLOGIE BUCURESTI,4183326,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"12,000,000.00",RON,Offline,NU,DA,45214610-9,Lucrari de constructii de cladiri de laboratoare (Rev.2)
1250,96346,18.03.2010 13:22,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"365,815.80",RON,Offline,NU,NU,60100000-9,Servicii de transport rutier (Rev.2)
1251,96357,18.03.2010 14:23,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"109,850.00",RON,Offline,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
1252,96358,18.03.2010 14:34,UNIVERSITATEA CRAIOVA,4553380,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"38,655.00",RON,Offline,NU,NU,09134200-9,Motorina (Rev.2)
1253,96360,18.03.2010 14:41,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"307,630.00",RON,Offline,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
1254,96355,18.03.2010 15:02,JUDETUL SALAJ,4494764,Salaj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"411,376.00",RON,Offline,NU,DA,71520000-9,Servicii de supraveghere a lucrarilor (Rev.2)
1255,96366,18.03.2010 15:03,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"263,128.00",RON,Offline,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
1256,96191,18.03.2010 15:27,S.C. DALKIA TERMO PRAHOVA S.R.L.,RO16372612,Prahova,Lucrari,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"5,000,000.00",RON,Offline,NU,NU,45231000-5,"Lucrari de constructii de conducte, de linii de comunicatii si electrice (Rev.2)"
1257,96356,18.03.2010 15:31,UNIVERSITATEA POLITEHNICA TIMISOARA,4269282,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"437,000.00",RON,Offline,NU,NU,09310000-5,Electricitate (Rev.2)
1258,96336,18.03.2010 15:43,COMUNA ESELNITA (PRIMARIA COMUNEI ESELNITA),4337301,Mehedinti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"8,918,400.00",RON,Offline,NU,NU,45232150-8,Lucrari pentru conducte de alimentare cu apa (Rev.2)
1259,96384,18.03.2010 15:53,Centrul de Integrare prin Terapie Ocupationala pentru Persoane Adulte cu Handicap Urlati,24926441,Prahova,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"276,986.00",RON,Online,NU,NU,03000000-1,"Produse agricole, de ferma, de pescuit, de silvicultura si produse conexe (Rev.2)"
1260,96211,18.03.2010 17:17,Agentia Nationala pentru Locuinte,11795581,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"16,439,953.40",RON,Offline,NU,NU,45211000-9,Lucrari de constructii de imobile colective si de case individuale (Rev.2)
1261,96404,18.03.2010 17:35,JUDETUL BOTOSANI,3372955,Botosani,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,385,956.00",RON,Offline,NU,DA,45200000-9,Lucrari de constructii complete sau partiale si lucrari publice (Rev.2)
1262,96184,19.03.2010 01:30,COMUNA GIROC,5390613,Timis,Servicii,NU,Negociere accelerata,Oferta cea mai avantajoasa d.p.d.v. economic,"9,000,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
1263,96289,19.03.2010 01:30,Comuna Iara,4546952,Cluj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"720,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
1264,96197,19.03.2010 01:30,"MINISTERUL MUNCII , FAMILIEI, PROTECTIEI SOCIALE SI PERSOANELOR VARSTNICE",4266669,Bucuresti,Servicii,NU,Licitatie restransa accelerata,Oferta cea mai avantajoasa d.p.d.v. economic,"2,662,799.00",RON,Offline,DA,DA,79952000-2,Servicii pentru evenimente (Rev.2)
1265,96063,19.03.2010 01:30,"Institutul de Boli Cardiovasculare ""Prof.Dr.C.C. Iliescu""",4203628,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"548,369.28",RON,Online,DA,NU,33661100-2,Anestezice (Rev.2)
1266,96200,19.03.2010 01:30,"Institutul de Boli Cardiovasculare ""Prof.Dr.C.C. Iliescu""",4203628,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"208,695.52",RON,Online,DA,NU,33692210-2,Solutii pentru nutritie parenterala (Rev.2)
1267,96271,19.03.2010 01:30,MINISTERUL APARARII - UNITATEA MILITARA 02295,4378891,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,537,860.00",RON,Offline,DA,NU,39522540-4,Saci de dormit (Rev.2)
1268,96201,19.03.2010 01:30,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"749,900.00",RON,Offline,DA,NU,33141310-6,Seringi (Rev.2)
1269,96266,19.03.2010 01:30,COMUNA MIHAIL KOGALNICEANU,4515328,Constanta,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"630,500.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
1270,96326,19.03.2010 01:30,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"7,641,000.00",RON,Offline,DA,NU,71335000-5,Studii tehnice (Rev.2)
1271,96100,19.03.2010 01:30,Directia Generala de Asistenta Sociala si Protectia Copilului Constanta,16762887,Constanta,Furnizare,NU,Licitatie restransa accelerata,Pretul cel mai scazut,"1,250,366.54",RON,Offline,DA,NU,15332000-4,Fructe si fructe cu coaja lignifiata transformate (Rev.2)
1272,96344,19.03.2010 01:30,COMPANIA NATIONALA LOTERIA ROMÂNA S.A.,RO12397185,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"13,445,378.00",RON,Offline,DA,NU,34100000-8,Autovehicule (Rev.2)
1273,96263,19.03.2010 01:30,SPITALUL JUDETEAN SATU MARE,3963722,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,118,333.76",RON,Online,DA,NU,33652100-6,Antineoplazice (Rev.2)
1274,96152,19.03.2010 01:30,Spitalul Municipal Turda,4287971,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"10,867,879.00",RON,Online,DA,NU,33652100-6,Antineoplazice (Rev.2)
1275,96381,19.03.2010 01:30,ASOCIATIA DE DEZVOLTARE INTERCOMUNITARA CAMPIA TRANSILVANIEI,23578870,Cluj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"465,440.00",RON,Offline,DA,DA,79411000-8,Servicii generale de consultanta in management (Rev.2)
1276,96043,19.03.2010 01:30,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Prahova,2844634,Prahova,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"620,614.00",RON,Offline,DA,NU,85200000-1,Servicii veterinare (Rev.2)
1277,96108,19.03.2010 01:30,COMPANIA NATIONALA A HUILEI SA,R2135187,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"30,008,880.00",RON,Offline,DA,NU,79713000-5,Servicii de paza (Rev.2)
1278,96340,19.03.2010 01:30,Directia Generala de Asistenta Sociala si Protectia Copilului Iasi,9899076,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"783,180.00",RON,Offline,DA,NU,15500000-3,Produse lactate (Rev.2)
1279,96378,19.03.2010 01:30,Directia Generala de Asistenta Sociala si Protectia Copilului Sector 1,15318810,Bucuresti,Furnizare,NU,Licitatie restransa accelerata,Pretul cel mai scazut,"694,904.72",RON,Offline,DA,NU,15500000-3,Produse lactate (Rev.2)
1280,96277,19.03.2010 01:30,Municipiul Iasi,4541580,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"6,456,627.00",RON,Online,DA,DA,30144200-2,Distribuitoare automate de bilete (Rev.2)
1281,96350,19.03.2010 01:30,Municipiul Galati,3814810,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,860,800.00",EUR,Offline,DA,DA,34144511-3,Vehicule de colectare a deseurilor menajere (Rev.2)
1282,96239,19.03.2010 01:30,Institutul Oncologic Prof. Dr. I. Chiricuta Cluj-Napoca,4547125,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"606,840.40",RON,Offline,DA,NU,15110000-2,Carne (Rev.2)
1283,96224,19.03.2010 01:30,Agentia pentru Finantarea Investitiilor Rurale,13533790,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"6,187,155.00",RON,Offline,DA,DA,30213100-6,Computere portabile (Rev.2)
1284,96190,19.03.2010 01:30,SC APA SERV SA,RO22224874,Teleorman,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"18,100,000.00",RON,Offline,DA,DA,45232420-2,Lucrari de constructii de statii de epurare a apelor reziduale (Rev.2)
1285,96319,19.03.2010 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"253,375,705.12",EUR,Offline,DA,DA,45233110-3,Lucrari de constructii de autostrazi (Rev.2)
1286,96286,19.03.2010 01:30,Banca Nationala a Romaniei,R 361684,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"800,000.00",RON,Offline,DA,NU,50750000-7,Servicii de intretinere a ascensoarelor (Rev.2)
1287,96206,19.03.2010 01:30,Comuna Halmagiu (Primaria Comunei Halmagiu),3520300,Arad,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"9,013,027.00",RON,Offline,DA,DA,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
1288,96183,19.03.2010 01:30,ADMINISTRATIA BAZINALA DE APA PRUT BARLAD,23780878,Iasi,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"250,000.00",EUR,Offline,DA,DA,79110000-8,Servicii de consultanta si de reprezentare juridica (Rev.2)
1289,96424,19.03.2010 09:22,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"355,950.00",RON,Offline,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
1290,96427,19.03.2010 09:49,AGENTIA NATIONALA DE IMBUNATATIRI FUNCIARE,RO 29275212,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"142,000.00",RON,Offline,NU,NU,50800000-3,Diverse servicii de intretinere si de reparare (Rev.2)
1291,96428,19.03.2010 09:55,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"125,000.00",RON,Offline,NU,NU,31400000-0,"Acumulatori, pile galvanice si baterii primare (Rev.2)"
1292,96218,19.03.2010 09:58,AEROPORTUL ARAD SA,RO5752187,Arad,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"500,000.00",RON,Online,NU,NU,34144210-3,Vehicule de pompieri (Rev.2)
1293,96435,19.03.2010 10:35,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"334,315.50",RON,Offline,NU,NU,44334000-0,Profile (Rev.2)
1294,96437,19.03.2010 10:47,COMPLEXUL ENERGETIC ROVINARI SA,RO16302439,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"188,989.42",RON,Offline,NU,NU,44442000-0,Rulmenti cu role (Rev.2)
1295,96445,19.03.2010 11:40,Ministerul Apararii - Unitatea militara 02415 Bucuresti,4183318,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"208,716.00",RON,Offline,NU,NU,50334140-8,Servicii de reparare si de intretinere a aparatelor telefonice (Rev.2)
1296,96447,19.03.2010 11:42,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Negociere,Pretul cel mai scazut,"202,794.00",RON,Offline,NU,NU,44330000-2,"Bare, tije, sarma si profile utilizate in constructii (Rev.2)"
1297,96261,19.03.2010 12:10,ENEL DISTRIBUTIE DOBROGEA S.A.,RO 14500308,Constanta,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"5,437,464.00",RON,Offline,NU,NU,45315400-2,Instalatii de inalta tensiune (Rev.2)
